zhzdxdzzz201401008,1,,特殊临床表现的椎管内外巨大哑铃型神经鞘瘤诊断学特征,10.3877/cma.j.issn.2095-655X.2014.01.008,王庆贺[1];杨大志[1];李子艺[1];刘俊良[1];镇万新[1];郭玉霞[2];,"[1]暨南大学第二临床医学院 深圳市人民医院 脊柱外科, 深圳,518020;[2]暨南大学第二临床学院 深圳市人民医院 妇科;",中华诊断学电子杂志,神经鞘瘤;诊断;治疗;,,2014,,1
hainanyx201322046,5,"ISTIC,PKU",52例肿瘤患者院外PICC带管并发症分析,10.3969/j.issn.1003-6350.2013.22.1411,焦月新[1];林小兰[1];黄琼芳[1];张爱英[1];黄慧芳[1];柳阳[1];李春梅[2];彭金莲[2];,"[1]深圳市人民医院暨南大学第二临床医学院体检科,广东 深圳,518020;[2]深圳市人民医院暨南大学第二临床医学院肿瘤科,广东 深圳,518020;",海南医学,外周静脉中心置管;肿瘤患者;护理;出院;,R73,2013,24,22
zhsywk201605068,2,"ISTIC,PKU",雌激素受体β可能为女性非小细胞肺癌性激素依赖性患者的筛选因素,10.3760/cma.j.issn.1001-9030.2016.05.068,卢珠明[1];王正[2];伍硕允[3];李民[3];叶敏[3];林志潮[3];沈涛[3];,"[1]暨南大学第一临床医学院胸外科, 广州,510630;[2]暨南大学第二临床医学院胸外科, 深圳,518020;[3]广东省江门市中心医院中山大学附属江门医院胸外科, 江门,529030;",中华实验外科杂志,非小细胞肺癌;女性;雌激素受体;,,2016,33,5
zgblslzz201506024,3,"ISTIC,PKU",活血降脂方对小鼠脂肪肝的防治作用,10.3969/j.issn.1000-4718.2015.06.021,胡巢凤[1];孙丽萍[2];周晗[1];杨钦河[3];陆大祥[1];,"[1]暨南大学医学院病理生理学系，国家中医药管理局重点实验室，广东广州510632;[2]暨南大学第二临床医学院深圳市人民医院肾内科,广东深圳,518020;[3]暨南大学医学院中医系,广东广州,510632;",中国病理生理杂志,脂肪肝;活血降脂方;甘油三酯;脂质过氧化反应;,R289.51  R363.2,2015,,6
hnsfdxxb-yxb201204013,7,"ISTIC,PKU",单绒毛膜双羊膜囊双胎选择性宫内生长受限的相关因素,,林莉[1];孙秀荣[1];刘涛[2];王立晶[1];,"[1]暨南大学第二临床医学院;广东省深圳市人民医院产科;[2]暨南大学第二临床医学院;广东省深圳市人民医院超声科,广东深圳518020;",湖南师范大学学报（医学版）,单绒毛膜双羊膜囊双胎;选择性宫内生长受限;围产儿;结局;相关因素;,R735.3+5,2012,9,4
hainanyx201308017,6,"ISTIC,PKU",单绒毛膜双胎选择性宫内生长受限七例临床分析,10.3969/j.issn.1003-6350.2013.08.0482,林莉[1];孙秀荣[1];刘涛[2];张海鹰[1];王立晶[1];,"[1]暨南大学第二临床医学院,广东 深圳 518020;深圳市人民医院产科,广东 深圳 518020;[2]暨南大学第二临床医学院,广东 深圳 518020;深圳市人民医院超声科,广东深圳518020;",海南医学,单绒毛膜双羊膜囊;双胎选择性宫内生长受限;一胎胎死宫内;诊断;预后;,R714.51,2013,24,8
hnyx201507016,0,"ISTIC,PKU",伊立替康联合替吉奥改良化疗方案与FOLFIRI治疗晚期结直肠癌的疗效对比观察,10.3969/j.issn.1671-7171.2015.07.016,徐敏[1];朱美琴[1];白桦[1];陈亦欣[2];申维玺[1];,"[1]暨南大学第二临床医学院深圳市人民医院 肿瘤内科,广东 深圳,518020;[2]暨南大学第二临床医学院深圳市人民医院 深圳市肿瘤研究所,广东 深圳,518020;",医学临床研究,结直肠肿瘤/药物疗法;抗肿瘤药/治疗应用;氟尿嘧啶/治疗应用;氟尿嘧啶/类似物和衍生物;抗肿瘤联合化疗方案;,R735.37,2015,,7
nfhlxb201511019,0,"ISTIC,PKU",原发性遗尿症患儿行为干预的效果观察,10.16460/j.issn1008-9969.2015.11.059,庄艳云[1];陈言钊[1];周克英[1];叶丽芹[1];李燕芬[1];曾洁[2];,"[1]暨南大学第二临床医学院深圳市人民医院 儿科,广东 深圳,518020;[2]暨南大学第二临床医学院深圳市人民医院 内分泌科,广东 深圳,518020;",护理学报,行为干预;儿童;原发性遗尿症;,R473.72,2015,,11
zgwstxzz201602002,0,"ISTIC,PKU",携带IL-10基因的双歧杆菌对溃疡性结肠炎模型小鼠血浆及结肠组织NO和VEGF-A表达影响,10.13381/j.cnki.cjm.201602002,黄云辉[1];张定国[2];杨根华[2];姚君[2];李迎雪[2];,"[1]深圳市人民医院护理部,暨南大学第二临床医学院护理部,广东深圳 518020;[2]深圳市人民医院消化内科,暨南大学第二临床医学院消化内科,深圳市工程技术研究开发中心,广东深圳 518020;",中国微生态学杂志,溃疡性结肠炎;双歧杆菌;白介素10;血管内皮生长因子A;一氧化氮;白介素13;,R574.62,2016,28,2
zhlcyszz201509023,0,"ISTIC,PKU",靶向沉默HuR基因增强人肝癌细胞Hep3B对多柔比星的化疗敏感性,10.3877/cma.j.issn.1674-0785.2015.09.024,刘利平[1];鲍世韵[1];张育森[1];何婉[2];,"[1]暨南大学第二临床医学院 深圳市人民医院肝胆外科, 广东深圳,518020;[2]暨南大学第二临床医学院 深圳市人民医院肿瘤科, 广东深圳,518020;",中华临床医师杂志（电子版）,"肝肿瘤;人抗原R;RNA干扰;化疗敏感性;抗药性,多药;",,2015,,9
xdhl201513006,0,"ISTIC,PKU",首诊遗尿症患儿家长疾病认知情况调查及护理对策,10.3760/cma.j.issn.1674-2907.2015.13.004,庄艳云[1];陈言钊[1];周克英[1];叶丽芹[1];李燕芬[1];刘亚兰[1];田素萍[2];,"[1]518020,暨南大学第二临床医学院 深圳市人民医院儿科;[2]518020,暨南大学第二临床医学院 深圳市人民医院泌尿外科;",中华现代护理杂志,遗尿症;认知;问卷调查;患儿;护理;,,2015,21,13
zgjcyy201420008,1,"ISTIC,PKU",经颅多普勒超声评价脑动脉硬化对脑梗死的预测价值研究,10.3760/cma.j.issn.1008-6706.2014.20.008,王玉珍[1];何奕涛[2];,"[1]深圳市人民医院(暨南大学第二临床医学院)神经内科经颅多普勒超声室, 广东省深圳,518020;[2]深圳市人民医院(暨南大学第二临床医学院)神经内科, 广东省深圳,518020;",中国基层医药,脑梗死;超声检查;多普勒;经颅;颅内动脉硬化;,,2014,,20
hainanyx201509006,3,"ISTIC,PKU",ω3鱼油脂肪酸治疗脓毒症并肠功能障碍的疗效及其对患者免疫功能的影响,10.3969/j.issn.1003-6350.2015.09.0455,张华东[1];陈怀生[1];洪澄英[1];潘楚云[2];,[1]暨南大学第二临床医学院 深圳市人民医院重症医学科 广东 深圳 518020;[2]暨南大学第二临床医学院 深圳市人民医院感染内科[肝病专科] 广东 深圳 518020;,海南医学,脓毒症;多脏器功能障碍综合征;肠功能障碍;ω3鱼油脂肪酸;,R631+.2,2015,26,9
gwyx-lcsw201410051,2,"ISTIC,PKU",特发性血小板减少性紫癜合并侵袭性真菌病的菌群分布及药敏分析,10.3969/j.issn.1673-4130.2014.10.051,陈卫布[1];孙雄飞[2];吴伟元[1];,"[1]暨南大学第二临床医学院附属深圳市人民医院检验科,广东深圳,518020;[2]暨南大学第二临床医学院附属深圳市人民医院血液科,广东深圳,518020;",国际检验医学杂志,"紫癜,血小板减少性 ,特发性;真菌病;微生物敏感性试验;回顾性研究;",,2014,,10
ysjxzz201435013,0,"ISTIC,PKU",食管中段癌切除术后食管胃吻合附加改良Nissen折叠术的抗反流作用探讨,10.3760/cma.j.issn.1673-4904.2014.35.013,洪英财[1];陈怀生[2];林少霖[1];王正[1];杨林[1];王光锁[1];,"[1]518000,暨南大学第二临床医学院/深圳市人民医院胸外科;[2]518000,暨南大学第二临床医学院/深圳市人民医院ICU;",中国医师进修杂志,"食管切除术;吻合术,外科;测压法;",,2014,37,35
jyyxylc201523006,0,"ISTIC,PKU",应用 iTRAQ 对唐氏综合征胎儿脐带血的蛋白质组学研究,10.3969/j.issn.1672-9455.2015.23.005,锦丽[1];林秀华[1];郭辉[1];李武县[1];林琳华[2];戴勇[1];,"[1]暨南大学第二临床学院/深圳市人民医院 临床医学研究中心,广东深圳,518020;[2]暨南大学第二临床学院/深圳市人民医院 产前诊断中心,广东深圳,518020;",检验医学与临床,唐氏综合征;蛋白质组学;同位素标记相对和绝对蛋白定量法;功能聚类分析法;,,2015,,23
xdhl201329019,2,"ISTIC,PKU",深圳市急诊病种统计分析,10.3760/cma.j.issn.1674-2907.2013.29.016,林慧绒[1];魏道儒[2];许士海[1];,"[1]深圳市人民医院急诊科, 暨南大学第二临床医学院,518020;[2]深圳市人民医院护理部, 暨南大学第二临床医学院,518020;",中华现代护理杂志,流行病学;深圳市;急诊病种;,,2013,19,29
xxyxyxb201406007,1,"ISTIC,PKU",内源性可溶性糖化终末产物受体和内源性分泌型糖化终末产物受体水平对糖尿病性骨质疏松症的诊断价值,10.7683/xxyxyxb.2014.06.007,申军[1];袁太珍[1];陈丹丹[2];高国勇[3];,"[1]深圳市龙岗区第二人民医院外二科,广东深圳518112;[2]暨南大学第二临床医学院深圳市人民医院呼吸内科,广东深圳518020;[3]暨南大学第二临床医学院深圳市人民医院脊柱外科,广东深圳518020;",新乡医学院学报,骨质疏松症;糖尿病;内源性可溶性糖化终末产物受体;内源性分泌型糖化终末产物受体;骨密度;,R965,2014,31,6
hbgfyy201405026,8,"ISTIC,PKU",血清降钙素原检测在小儿颅内感染鉴别诊断中的价值分析,10.3969/j.issn.2095-140X.2014.05.025,陈卫布[1];陈丽[2];耿伟明[1];邓德辉[1];,"[1]暨南大学第二临床医学院附属深圳市人民医院检验科, 广东 深圳,518020;[2]暨南大学第二临床医学院附属深圳市人民医院儿科, 广东 深圳,518020;",解放军医药杂志,"脑炎,病毒性;脑膜炎,细菌性;儿童;血清;降钙素原;",R446.6  R725.1,2014,,5
yycyzx201412020,0,"ISTIC,PKU",三乙醇胺乳膏在微创腋臭术后的应用,,张建卓[1];于丽[2];,"[1]深圳市人民医院暨南大学第二临床医学院一门诊部普外科,广东深圳,518020;[2]深圳市人民医院暨南大学第二临床医学院整形外科,广东深圳,518020;",中国医药导报,三乙醇胺;微创腋臭切除术;临床疗效;,R758.741,2014,11,12
zgjcyy201207086,5,"ISTIC,PKU",经颅超声联合微泡辅助脑梗死溶栓治疗的研究新进展,10.3760/cma.j.issn.1008-6706.2012.07.086,何奕涛[1];王玉珍[1];姜昕[2];郭毅[1];,"[1]暨南大学第二临床医学院深圳市人民医院神经内科,广东省深圳,518020;[2]暨南大学第二临床医学院深圳市人民医院心内科,广东省深圳,518020;",中国基层医药,,R651.1,2012,19,7
hnsysjjbzz201309008,9,"ISTIC,PKU",经颅多普勒超声对脑动脉硬化症诊断价值研究,10.3969/j.issn.1673-5110.2013.09.008,王玉珍[1];何奕涛[2];,"[1]广东深圳市人民医院(暨南大学第二临床医学院)神经内科经颅多普勒超声室,深圳,518020;[2]广东深圳市人民医院(暨南大学第二临床医学院)神经内科,深圳,518020;",中国实用神经疾病杂志,经颅多普勒超声;脑动脉硬化症;头颅磁共振血管成像;,R445.1,2013,16,9
lckqyx201310006,0,"ISTIC,PKU",香港青少年正畸治疗配合程度的多因素分析,10.3969/j.issn.1003-1634.2013.10.006,刘文婷[1];曾志乐[2];任康雄[3];熊国平[3];,[1]暨南大学第二临床医学院·深圳市人民医院口腔医学中心 广东深圳518020;[2]香港曾志乐口腔诊所 香港九龙;[3]暨南大学第二临床医学院 深圳市人民医院口腔医学中心 广东深圳518020;,临床口腔医学杂志,香港地区;青少年;正畸治疗;配合程度;多因素;,R783.5,2013,29,10
hnsysjjbzz201314010,8,"ISTIC,PKU",心理治疗在不孕症伴忧郁焦虑患者中的效果观察,10.3969/j.issn.1673-5110.2013.14.010,古坤意[1];胡小良[2];,"[1]暨南大学第二临床医学院(深圳市人民医院)神经内科,深圳,518020;[2]暨南大学第二临床医学院(深圳市人民医院)计划生育科,深圳,518020;",中国实用神经疾病杂志,不育;女(雌)性;焦虑;忧郁;心理治疗;,R749.2,2013,16,14
zgjcyy201211010,3,"ISTIC,PKU",全天麻胶囊对高血压患者脑血流的影响,10.3760/cma.j.issn.1008-6706.2012.11.010,王玉珍[1];何奕涛[2];蔡智立[2];,"[1]暨南大学第二临床医学院深圳市人民医院神经内科经颅多普勒超声室,广东省深圳,518020;[2]暨南大学第二临床医学院深圳市人民医院神经内科,广东省深圳,518020;",中国基层医药,"高血压;脑血管循环;超声检查,多普勒,经颅;全天麻胶囊;",R4,2012,19,11
xdhl201220021,2,"ISTIC,PKU",金银花洗液治疗口服索拉菲尼并发手足水疱的效果及护理,10.3760/cma.j.issn.1674-2907.2012.20.018,陈美丽[1];温桂芬[2];冯湘萍[1];刘艳[1];,"[1]518020,暨南大学第二临床医学院深圳市人民医院介入科;[2]518020,暨南大学第二临床医学院深圳市人民医院手显微外科;",中华现代护理杂志,护理;手足水疱;金银花洗液;索拉菲尼;,R47,2012,18,20
zgfybj201311049,32,"ISTIC,PKU",宫颈扩张双球囊导管和控释地诺前列酮栓促宫颈成熟的比较研究,10.7620/zgfybj.j.issn.1001-4411.2013.28.49,黎燕;苏放明;高宇;李朝曦;,"[1]暨南大学第二临床学院·深圳市人民医院产科,广东深圳518020",中国妇幼保健,引产;宫颈扩张双球囊导管;控释地诺前列酮栓;促宫颈成熟;,R714.3,2013,28,11
gwyx-fybj201203035,2,"ISTIC,PKU",严重妊娠高血压疾病颅脑影像学变化及预后,10.3969/j.issn.1673-5293.2012.03.035,王英兰[1];苏放明[1];魏晓萍[1];郭晓辉[1];周泱阳[2];韦金喜[2];,"[1]暨南大学附属第二临床医学院,深圳市人民医院产科,广东,深圳,518020;[2]暨南大学附属第二临床医学院,深圳市人民医院放射科,广东,深圳,518020;",中国妇幼健康研究,妊娠期高血压疾病;子痫前期;子痫;颅脑;计算机断层扫描;,R714,2012,23,3
zhqjwkzz201505014,1,"ISTIC,PKU",自制腹腔镜手术器械袋在胃肠手术中的应用,10.3877/cma.j.issn.1674-6899.2015.05.012,丁顺凯[1];高春霞[2];凌丽娟[2];李明伟[1];朱畅[1];潘凯[1];,"[1]暨南大学第二临床医学院 深圳市人民医院 胃肠外科, 深圳,518000;[2]暨南大学第二临床医学院 深圳市人民医院 手术室, 深圳,518000;",中华腔镜外科杂志（电子版）,腹腔镜;手术器械袋;胃肠手术;,,2015,,5
ddyx201209008,68,"ISTIC,PKU",护理干预在预防下肢骨折术后并发深静脉血栓的应用体会,10.3969/j.issn.1009-4393.2012.9.008,程锦珍;邱雪;周仲辉;单爱军;吴惠平;,"[1]深圳市人民医院(暨南大学第二临床医学院),518000",当代医学,下肢骨折;深静脉血栓;护理;,,2012,18,9
hsjbzz201502023,0,"ISTIC,PKU",Proteus综合征临床特征及病因分析,10.3969/j.issn.1009-3257.2015.02.023,孙国平[1];孙兆军[2];喻祥琪[3];朱鹏[1];戴勇[3];,[1]深圳市坪山新区人民医院中心实验室 广东 深圳 518118;[2]深圳市人民医院 暨南大学第二临床医学院 皮肤科 广东 深圳 518020;[3]深圳市人民医院 暨南大学第二临床医学院 临床医学研究中心 广东 深圳 518020;,罕少疾病杂志,Proteus综合征;临床表现;X线;基因;,R812,2015,,2
xdhl201221034,1,"ISTIC,PKU",CT导向下植入125I粒子治疗直肠癌盆腔复发患者的护理,10.3760/cma.j.issn.1674-2907.2012.21.028,陈美丽[1];温桂芳[2];冯湘萍[1];刘艳[1];,"[1]518020,暨南大学第二临床医学院深圳市人民医院介入放射科;[2]518020,暨南大学第二临床医学院深圳市人民医院手显微外科;",中华现代护理杂志,直肠肿瘤;护理;125I粒子;盆腔复发;,R817.8,2012,18,21
zgjcyy201221004,0,"ISTIC,PKU",经颅多普勒超声对脑死亡患者颅内血流动力学的观察,10.3760/cma.j.issn.1008-6706.2012.21.004,王玉珍[1];何奕涛[2];,"[1]深圳市人民医院暨南大学第二临床医学院神经内科经颅多普勒超声室,广东省深圳,518020;[2]深圳市人民医院暨南大学第二临床医学院神经内科,广东省深圳,518020;",中国基层医药,"超声检查,多普勒,经颅;脑死亡;血流速度;",,2012,19,21
qqhryxyxb201517004,0,"ISTIC,PKU",miR-130b促进人胃癌BGC823细胞增殖的研究,,陈华[1];胡海军[2];单爱军[1];,"[1]暨南大学第二临床医学院/深圳市人民医院急诊科, 广东深圳,518020;[2]暨南大学第二临床医学院/深圳市人民医院胃肠外科, 广东深圳,518020;",齐齐哈尔医学院学报,胃癌细胞;miRNA-130b;细胞增殖;,,2015,36,17
hgzy201503084,1,"ISTIC,PKU",降钙素原及乳酸水平在脓毒血症中的临床意义,10.3969/j.issn.1674-0742.2015.03.084,王娇[1];刘雪燕[2];王丽[1];,"[1]暨南大学第二临床医学院深圳市人民医院急诊科;[2]暨南大学第二临床医学院深圳市人民医院中心ICU,广东深圳,518020;",中外医疗,降钙素原;乳酸;脓毒血症;,R459.7,2015,,3
gdybfz201406012,4,"ISTIC,PKU",青少年正畸治疗依从性影响因素的分析,,王怡然[1];曾志乐[2];邓莉华[1];熊国平[1];,"[1]暨南大学第二临床医学院·深圳市人民医院口腔医学中心,广东深圳,518020;[2]暨南大学第二临床医学院·深圳市人民医院口腔医学中心,广东深圳,518020;香港曾志乐口腔诊所;",广东牙病防治,青少年;正畸治疗;配合性;依从性;,R783.5,2014,22,6
zgmzmjyyzz201405035,3,"ISTIC,PKU",卡巴拉汀合石杉碱甲治疗轻中度阿尔茨海默病28例临床观察,,黄鹤鸣[1];陈实[1];赵燕杰[1];邹良玉[2];,"[1]暨南大学第二临床医学院深圳市人民医院老年病科,广东,深圳,518000;[2]暨南大学第二临床医学院深圳市人民医院神经内科,广东,深圳,518000;",中国民族民间医药,"卡巴拉汀;石杉碱甲;阿尔茨海默病,临床观察;",R749.1+6,2014,23,5
qqhryxyxb201309016,5,"ISTIC,PKU",复方甘草酸苷治疗口腔扁平苔藓的临床疗效观察及免疫机制研究,10.3969/j.issn.1002-1256.2013.09.016,金早蓉[1];秦念红[1];陈燕丹[1];方红辉[2];,"[1]暨南大学第二临床医学院深圳市人民医院口腔医学中心,518020;[2]暨南大学第二临床医学院深圳市人民医院检验科,518020;",齐齐哈尔医学院学报,复方甘草酸苷;口腔扁平苔藓;T细胞亚群;,,2013,34,9
hnsysjjbzz201413029,2,"ISTIC,PKU",深圳社区老年人阿尔茨海默病患病情况及影响因素分析,,黄鹤鸣[1];陈实[1];赵艳杰[1];邹良玉[2];张睿[2];,[1]暨南大学医学院第二临床医学院深圳市人民医院老年病科 深圳 518020;[2]暨南大学医学院第二临床医学院 深圳市人民医院神经内科 深圳 518020;,中国实用神经疾病杂志,社区老年人;阿尔茨海默病;患病率;影响因素;,R742.8+9,2014,,13
lnxdlcwk201605009,0,"ISTIC,PKU",MicroRNA－21对结直肠癌诊断价值的Meta分析,10.3969/j.issn.1009-976X.2016.05.009,李阳[1];甄潮辉[1];黄楷[2];谭彦[1];李富荣[3];凌凯[3];张悦[1];余小舫[1];,"[1]518020,广东深圳 暨南大学第二临床医学院肝胆胰外科;[2]510120,广州 中山大学孙逸仙纪念医院普外科;[3]518020,广东深圳 暨南大学第二临床医学院转化医学中心;",岭南现代临床外科,结直肠癌;microRNA-21;诊断;Meta分析;,R735.3+5  R735.3+7,2016,16,5
syxnfxgbzz201405052,2,"ISTIC,PKU",床旁实时超声指导中重度急性呼吸窘迫综合征后期液体调控的价值研究,10.3969/j.issn.1008-5971.2014.05.052,陈怀生[1];张华东[1];洪澄英[1];周志强[1];文舜康[1];吴胜楠[1];王薇[2];,"[1]暨南大学第二临床医学院深圳市人民医院ICU,广东省深圳市,518000;[2]暨南大学第二临床医学院深圳市人民医院内分泌科,广东省深圳市,518000;",实用心脑肺血管病杂志,"超声检查;呼吸窘迫综合征,成人;血管外肺水;",R56,2014,22,5
syxnfxgbzz201405052,2,,床旁实时超声指导中重度急性呼吸窘迫综合征后期液体调控的价值研究,10.3969/j.issn.1008-5971.2014.05.052,陈怀生[1];张华东[1];洪澄英[1];周志强[1];文舜康[1];吴胜楠[1];王薇[2];,"[1]暨南大学第二临床医学院深圳市人民医院ICU,广东省深圳市,518000;[2]暨南大学第二临床医学院深圳市人民医院内分泌科,广东省深圳市,518000;",实用心脑肺血管病杂志,"超声检查;呼吸窘迫综合征,成人;血管外肺水;",R56,2014,22,5
zgyykx201204040,7,,腹腔镜下直肠癌mile's术造口方式对比分析,,郭春华[1];刘莉[2];,"[1]暨南大学第二临床医学院深圳市人民医院胃肠外科,广东深圳,518020;[2]暨南大学第二临床医学院深圳市人民医院急诊麻醉科,广东深圳,518020;",中国医药科学,直肠癌mile's术;腹腔镜;造口方式;,R657.1,2012,2,4
lnxdlcwk201605009,0,,MicroRNA－21对结直肠癌诊断价值的Meta分析,10.3969/j.issn.1009-976X.2016.05.009,李阳[1];甄潮辉[1];黄楷[2];谭彦[1];李富荣[3];凌凯[3];张悦[1];余小舫[1];,"[1]518020,广东深圳 暨南大学第二临床医学院肝胆胰外科;[2]510120,广州 中山大学孙逸仙纪念医院普外科;[3]518020,广东深圳 暨南大学第二临床医学院转化医学中心;",岭南现代临床外科,结直肠癌;microRNA-21;诊断;Meta分析;,R735.3+5  R735.3+7,2016,16,5
hnzlxzz201402018,1,,超声乳腺影像报告和数据系统4类乳腺病灶的超声特征,10.3969/j.issn.1673-5412.2014.02.018,郑静[1];徐金锋[1];陈立新[1];郭小静[2];,"[1]暨南大学第二临床医学院、深圳市人民医院超声科,广东 深圳,518020;[2]暨南大学第二临床医学院、深圳市人民医院病理科,广东 深圳,518020;",肿瘤基础与临床,乳腺肿瘤;乳腺影像报告和数据系统;超声检查;,R737.9  R730.41,2014,,2
zhshfbwkzz201404005,0,,IPOM与 TEP 患者围手术期精索睾丸超声检测对比,10.3877/cma.j.issn.1674-392X.2014.04.005,田恒宇[1];刘嘉林[1];彭启慧[2];,"[1]深圳市人民医院 暨南大学第二临床医学院肝胆胰外科, 广东省,518020;[2]深圳市人民医院 暨南大学第二临床医学院超声科, 广东省,518020;",中华疝和腹壁外科杂志（电子版）,"疝,腹股沟;疝修补术;超声检查,多普勒,彩色;精索;睾丸;",,2014,,4
yiyqy201407209,0,,三维重建技术在肝脏外科门静脉右支变异中的应用现状,10.3969/j.issn.2095-1752.2014.07.209,彭公泽[1];鲍世韵[2];,[1]暨南大学第二临床医学院/深圳市人民医院肝胆外科 518020;[2]暨南大学第二临床医学院深圳市人民医院肝胆外科 广东深圳 518020;,医药前沿,三维重建技术;门静脉右支变异;肝癌;,R445,2014,,7
xdfckjz201203008,1,"ISTIC,PKU",肺表面活性物质羊膜腔注射预防早产儿呼吸窘迫综合征的疗效及药物浓度分析,,王英兰[1];苏放明[1];魏晓萍[1];折瑞莲[1];陈德珩[2];张建平[3];,"[1]暨南大学第二临床医学院深圳市人民医院 产科,深圳,518020;[2]暨南大学第二临床医学院深圳市人民医院 临床医学研究中心,深圳,518020;[3]中山大学附属第二医院产科,广州,510120;",现代妇产科进展,早产;新生儿呼吸窘迫综合征;肺表面活性物质;羊膜腔;,R714.45,2012,21,3
hnzlxzz201304021,1,"ISTIC,PKU",CIK细胞治疗晚期肝癌患者免疫功能变化及安全性评价,10.3969/j.issn.1673-5412.2013.04.021,陈敬华[1];郑欣[2];申维玺[1];许瑞莲[1];夏俊贤[1];田忠凯[1];,"[1]暨南大学第二临床医学院、深圳市人民医院肿瘤内科,广东深圳,518020;[2]暨南大学第二临床医学院、深圳市人民医院药学部,广东深圳,518020;",肿瘤基础与临床,细胞因子诱导杀伤细胞;肝癌;有效性;安全性;,R735.7  R730.54,2013,26,4
zgyyzn201332008,0,"ISTIC,PKU",32例原发性乳腺神经内分泌癌的临床及病理分析,,朱美琴[1];周文斌[2];申维玺[1];夏俊贤[1];徐敏[1];陈敬华[1];,[1]暨南大学第二临床医学院，深圳市人民医院肿瘤内科，广东深圳518020;[2]暨南大学第二临床医学院，深圳市人民医院乳腺甲状腺外科，广东深圳518020;,中国医药指南,乳腺肿瘤;神经内分泌癌;诊断;治疗;,R737.9,2013,,32
qqhryxyxb201203010,1,"ISTIC,PKU",血清尿酸在原发性高血压及左心室肥厚中的表达和意义,10.3969/j.issn.1002-1256.2012.03.010,骆瑜[1];熊玮[2];杨纯玉[1];梁旭[1];,"[1]暨南大学第二临床医学院深圳市人民医院老年病科,518020;[2]暨南大学第二临床医学院深圳市人民医院急诊科,518020;",齐齐哈尔医学院学报,尿酸;左心室肥厚;原发性高血压;,R544.1,2012,33,3
zwkjzlml-yyws201215062,0,"ISTIC,PKU",连续间置空肠折叠代胃术在全胃切除术后消化道重建中的临床观察,10.3969/j.issn.1673-9701.2012.15.062,郭春华[1];刘莉[2];,"[1]暨南大学第二临床医学院深圳市人民医院胃肠外科,广东深圳,518020;[2]暨南大学第二临床医学院深圳市人民医院急诊麻醉科,广东深圳,518020;",中国现代医生,连续间置空肠折叠代胃术;全胃切除术;消化道重建;,R656.6+1,2012,50,15
mzgjykzz201504017,2,"ISTIC,PKU",鼠神经生长因子对外伤性视神经病变治疗作用的 Meta分析,10.3980/j.issn.1672-5123.2015.4.16,刘静雯[1];秦波[2];,"[1]510632 中国广东省广州市，暨南大学第二临床医学院; 518000 中国广东省深圳市，暨南大学附属深圳眼科医院 深圳市眼科医院;[2]暨南大学附属深圳眼科医院 深圳市眼科医院, 中国广东省深圳市,518000;",国际眼科杂志,鼠神经生长因子;外伤性视神经病变;Meta分析;,,2015,,4
gdyx201610016,0,"ISTIC,PKU",晚期糖化终末产物受体基因多态性与中国汉族人群精神分裂症的关系,,戚怡[1];潘集阳[1];符家武[2];于丰彦[3];李克深[4];,[1]暨南大学附属第一医院 精神医学科 广州 510630;[2]广东医科大学附属医院神经内科 广东湛江 524001;[3]广东医科大学第二临床医学院内科教研室 广东东莞 523808;[4]暨南大学附属第一医院 临床医学研究院 广州 510630;,广东医学,精神分裂症;晚期糖基化终末产物受体;基因;多态性;认知功能;,,2016,37,10
zgzyykj201301037,1,"ISTIC,PKU",柴胡疏肝散含药血清对NG108-15神经元多靶点干预的药物化学研究,10.3969/j.issn.1005-7072.2013.01.037,戎志斌[1];李映红[2];许蕴[2];李路军[3];吴正治[4];,"[1]湖北中医药大学·武汉,430065;深圳大学第一附属医院·深圳,518035;[2]深圳大学第一附属医院·深圳,518035;[3]暨南大学第二临床医学院·深圳,518020;[4]深圳大学第一附属医院·深圳,518035;暨南大学第二临床医学院·深圳,518020;",中国中医药科技,柴胡疏肝散/药理学;NG108-15神经元/药物作用;血清药理学;,,2013,20,1
zgddekzz201203013,0,"ISTIC,PKU",甲基化抑制剂对CEM细胞EphB4基因表达及细胞增殖与凋亡的影响,,李玉华[1];文飞球[2];陈亦欣[3];李长钢[2];张朝霞[1];陈小文[2];李博[1];,"[1]暨南大学附属第二临床医学院深圳市人民医院儿科,广东深圳,518020;[2]深圳市儿童医院血液肿瘤科,广东深圳,518026;[3]暨南大学附属第二临床医学院深圳市人民医院肿瘤科,广东深圳,518026;",中国当代儿科杂志,5-氮杂-2'-脱氧胞苷;EphB4基因;增殖;凋亡;CEM细胞;,R-33,2012,14,3
zgbjyy-z2013070758,1,"ISTIC,PKU",新生儿肺功能的动态变化研究,,邵予[1];吴本清[2];闫玉琴[2];,[1]深圳市龙岗区妇幼保健院 广东 深圳 518172;[2]暨南大学附属第二临床学院 深圳市人民医院 新生儿科 广东 深圳 518003;,中国保健营养（中旬刊）,新生儿;肺功能;单次阻断;潮气呼吸;流速容量环;,,2013,,7
